File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241010100039_Y6_X1;9,808;153,500;0,704;755,718;0,7739;12,418;-0,029;3,600;79,507;73,993;137,389;0,000;1,441;5689,902;31,429;12,032;12,702;8,658;89,060;22,759;1,463;14,314;0,604;11,157;5698488,305;12;12
20241010100039_Y6_X2;10,097;205,499;0,676;769,746;0,7986;13,250;-0,089;5,517;132,399;73,101;164,235;90,000;1,469;5608,819;29,997;13,717;16,999;8,691;86,824;22,476;1,781;13,879;0,678;11,218;5698488,305;12;12
20241010100039_Y6_X3;10,153;877,385;0,898;841,340;1,430;14,017;5,498;257,753;799,253;78,132;105,465;90,000;2,119;5894,106;31,518;14,097;15,373;8,544;88,422;23,003;1,644;14,308;0,699;11,314;5698488,305;12;12
20241010100039_Y6_X4;9,556;907,991;0,825;839,744;1,229;12,913;3,659;188,327;827,526;80,466;92,771;168,600;1,866;5943,178;29,589;13,188;14,791;9,155;88,768;22,560;1,570;13,681;0,656;10,527;5698488,305;12;12
20241010100039_Y6_X5;9,618;138,502;0,657;737,825;0,7188;12,257;-0,066;3,440;73,478;65,023;125,159;0,000;1,383;5454,919;30,009;11,943;13,465;10,476;89,427;23,468;1,468;14,514;0,593;10,725;5698488,305;12;12
20241010100039_Y6_X6;9,753;209,010;0,645;757,678;0,7829;13,097;0,680;8,520;122,723;86,287;120,737;0,000;1,450;5582,612;30,109;16,784;13,839;10,010;90,078;24,396;1,460;14,266;0,839;10,525;5698488,305;12;12
20241010100039_Y6_X7;9,430;158,899;0,156;761,411;0,7669;11,960;0,041;3,467;80,949;77,949;152,535;0,000;1,434;5820,409;29,929;12,193;11,834;9,766;89,405;23,098;1,386;14,112;0,611;10,590;5698488,305;12;12
20241010100039_Y6_X8;9,536;147,113;0,150;807,781;0,8726;12,299;0,217;4,655;91,980;55,133;207,361;0,000;1,537;6264,169;29,835;13,513;12,546;9,618;89,073;22,984;1,417;14,049;0,676;10,693;5698488,305;12;12
20241010100039_Y6_X9;11,196;167,762;0,159;775,202;0,8322;14,030;0,364;4,151;113,554;54,208;220,636;0,000;1,500;6079,137;38,121;15,199;10,838;8,403;92,648;27,075;1,351;16,870;0,755;12,705;5698488,305;12;12
20241010100039_Y7_X1;9,617;179,435;0,634;810,492;0,8779;12,506;-0,364;4,234;94,419;85,015;132,534;175,900;1,541;6019,336;29,217;11,505;16,342;9,592;88,040;22,102;1,692;13,782;0,579;10,607;5698488,305;12;12
