File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240726115259_Y1_X8;93,586;1017,609;0,532;1729,076;3,528;112,697;0,969;2,454;781,780;235,829;484,698;0,000;3,437;3661,764;112,366;333,000;42,735;26,566;91,075;257,121;4,891;188,293;1,520;84,603;5698488,305;1;7
20240726115259_Y1_X9;75,167;486,924;0,293;1468,653;2,362;91,406;1,032;2,514;238,206;248,719;405,071;180,000;2,780;4122,937;77,855;276,135;34,581;27,007;88,213;217,076;4,034;157,764;1,319;66,834;5698488,305;1;7
20240726115259_Y1_X10;91,414;538,311;0,274;1311,554;2,497;94,347;0,052;1,214;293,254;245,057;378,432;180,000;2,954;4963,670;88,758;15,844;231,151;2,378;46,226;164,728;3,609;106,924;0,757;95,992;5698488,305;1;7
20240726115259_Y2_X2;106,785;623,556;0,322;1461,108;3,337;109,578;0,047;1,187;328,514;295,042;445,530;180,000;3,373;4313,948;103,700;15,164;270,424;3,350;47,065;195,502;3,464;124,377;0,965;111,440;5698488,305;1;7
20240726115259_Y2_X3;98,864;428,039;0,292;681,966;0,9903;106,705;0,636;1,588;247,004;181,036;412,337;0,000;1,822;1707,322;87,294;318,052;20,042;34,887;95,414;232,511;2,465;154,601;1,395;87,903;5698488,305;1;7
20240726115259_Y2_X4;111,315;389,952;0,284;614,942;1,219;116,695;0,454;1,357;226,399;163,554;409,781;0,000;2,178;1657,723;86,229;341,599;16,419;40,069;94,764;252,952;2,512;157,986;1,497;101,845;5698488,305;1;7
20240726115259_Y2_X5;54,706;376,339;0,463;622,109;1,103;76,563;1,676;4,426;267,836;108,503;333,890;0,000;1,851;2069,295;69,569;248,017;18,642;20,500;91,367;214,229;2,555;171,263;1,214;49,735;5698488,305;1;7
20240726115259_Y2_X6;114,212;383,992;0,451;569,623;0,6227;117,738;0,372;1,228;220,694;163,298;524,363;90,000;1,385;2430,213;76,633;360,916;13,418;41,405;95,373;247,026;2,146;152,353;0,965;104,967;5698488,305;1;7
20240726115259_Y2_X7;90,904;345,718;0,605;531,369;0,7944;96,534;-0,560;1,472;138,087;207,630;444,575;180,000;1,565;1892,002;71,094;14,754;289,236;3,218;62,249;37,189;3,241;85,839;0,681;127,282;5698488,305;1;7
20240726115259_Y2_X8;76,930;317,883;0,427;528,258;0,5766;87,818;-1,010;2,204;103,228;214,654;464,799;90,000;1,280;2149,323;41,704;18,093;311,464;8,069;70,345;31,784;4,392;62,832;0,926;133,010;5698488,305;1;7
