File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240806134524_Y2_X1;13,411;208,417;0,161;956,496;0,9591;17,887;1,045;6,978;141,792;66,625;65,195;0,000;1,632;4274,550;40,667;27,444;12,676;11,448;90,431;39,216;1,613;20,720;1,394;14,633;5698488,305;5;8
20240806134524_Y2_X2;12,786;420,505;0,170;958,987;1,015;17,465;1,211;11,965;337,171;83,334;61,273;180,000;1,673;4029,365;37,903;24,717;16,763;11,342;89,381;35,312;1,854;19,036;1,269;13,641;5698488,305;5;8
20240806134524_Y2_X3;13,169;211,836;0,083;909,414;0,8625;16,739;0,290;3,490;143,692;68,144;70,151;180,000;1,544;4419,656;40,708;19,038;14,160;12,050;90,020;35,114;1,750;20,864;0,928;14,639;5698488,305;5;8
20240806134524_Y2_X4;13,573;231,873;0,169;732,249;0,5108;17,387;0,444;4,648;127,026;104,846;95,478;0,000;1,173;2630,722;43,002;20,307;14,809;10,366;90,508;34,595;1,729;20,827;1,015;15,412;5698488,305;5;8
20240806134524_Y2_X5;15,548;266,499;0,201;1062,873;1,235;20,067;0,421;4,599;178,488;88,012;78,694;179,800;1,866;4466,793;48,355;25,789;17,390;9,764;88,614;40,630;2,180;23,001;1,288;17,370;5698488,305;5;8
20240806134524_Y2_X6;14,687;233,724;0,244;979,377;1,018;18,638;0,212;3,608;120,976;112,748;97,912;179,900;1,693;4189,597;46,294;19,784;17,064;10,590;89,942;36,648;2,040;22,380;0,985;16,450;5698488,305;5;8
20240806134524_Y3_X1;15,122;292,261;0,104;889,269;0,8405;19,841;0,842;7,576;221,655;70,606;91,035;180,000;1,518;3955,317;46,700;28,459;15,799;9,209;88,461;39,889;1,947;21,877;1,398;17,248;5698488,305;5;8
20240806134524_Y3_X2;14,003;399,865;0,252;816,094;0,7087;20,426;2,473;18,112;332,953;66,912;93,586;180,000;1,395;3736,692;40,483;33,281;13,721;12,378;91,004;38,368;1,666;20,781;1,812;14,387;5698488,305;5;8
20240806134524_Y3_X3;11,422;223,711;0,081;780,905;0,6392;14,579;0,226;3,855;111,906;111,804;93,552;177,100;1,308;4586,747;35,811;17,289;12,835;9,946;88,744;30,148;1,648;17,008;0,865;12,717;5698488,305;5;8
20240806134524_Y3_X4;11,948;204,021;0,173;638,106;0,3593;15,989;1,112;9,600;146,771;57,250;81,058;174,600;0,967;1996,654;35,942;21,673;14,956;11,960;90,964;32,659;1,619;18,193;1,111;12,646;5698488,305;5;8
20240806134524_Y3_X5;14,198;209,404;0,180;868,946;0,7870;17,877;-0,143;3,352;106,408;102,996;150,215;0,000;1,473;4304,626;45,778;16,279;19,243;8,188;89,489;32,400;2,094;20,580;0,822;16,268;5698488,305;5;8
20240806134524_Y3_X6;16,580;327,527;0,340;1124,319;1,455;21,511;0,081;4,016;156,852;170,675;160,844;168,500;2,038;5216,594;49,081;24,166;23,787;10,808;87,052;41,755;2,728;24,439;1,202;18,328;5698488,305;5;8
20240806134524_Y4_X1;16,197;250,213;0,163;768,886;0,6469;21,757;0,213;5,517;125,978;124,235;93,640;7,600;1,318;3637,492;48,356;30,516;30,996;7,806;88,381;37,915;2,980;21,282;1,398;17,074;5698488,305;5;8
20240806134524_Y4_X2;15,663;281,695;0,057;623,131;0,4142;20,369;-0,161;5,136;178,074;103,621;79,228;5,700;1,042;2062,787;44,269;18,494;28,772;8,376;84,347;32,265;3,009;20,691;0,920;17,748;5698488,305;5;8
20240806134524_Y4_X3;15,376;188,291;0,098;521,049;0,2571;19,775;-0,198;3,923;124,537;63,754;85,211;3,800;0,800;557,206;45,723;18,496;24,874;8,355;85,822;32,922;2,789;21,048;0,908;17,126;5698488,305;5;8
20240806134524_Y4_X4;15,529;245,842;0,151;840,831;0,7272;20,219;0,074;4,101;172,318;73,524;157,549;0,000;1,409;4107,283;46,186;22,785;23,483;10,089;87,022;37,096;2,672;22,291;1,139;16,929;5698488,305;5;8
20240806134524_Y4_X5;16,212;160,215;0,172;656,973;0,3353;20,222;-0,266;3,137;82,182;78,033;106,256;0,000;0,934;1168,936;51,293;16,718;22,509;7,520;88,162;34,877;2,425;22,789;0,868;18,812;5698488,305;5;8
20240806134524_Y4_X6;15,129;242,207;0,291;777,688;0,5491;19,911;0,292;5,669;138,451;103,756;98,145;179,800;1,225;2136,659;46,464;24,466;23,267;8,086;87,836;34,642;2,598;20,670;1,153;16,463;5698488,305;5;8
20240806134524_Y5_X1;15,787;234,479;0,074;851,853;0,7613;20,884;-0,207;4,390;142,549;91,930;75,869;5,300;1,433;3839,761;46,819;21,918;32,561;9,254;88,408;36,477;3,045;21,760;1,089;16,700;5698488,305;5;8
20240806134524_Y5_X2;13,079;229,810;0,107;845,639;0,7561;17,266;-0,168;4,133;126,333;103,477;82,446;4,200;1,432;4607,678;38,927;20,571;23,195;11,172;89,519;35,543;2,212;19,562;1,015;13,908;5698488,305;5;8
20240806134524_Y5_X3;13,576;250,610;0,123;833,788;0,7237;17,142;0,237;3,327;155,610;95,000;97,980;4,400;1,395;4682,605;42,531;17,637;14,402;11,646;89,665;33,633;1,806;21,583;0,848;15,425;5698488,305;5;8
20240806134524_Y5_X4;15,315;238,714;0,159;747,372;0,5338;19,919;0,911;8,292;173,630;65,084;98,375;179,900;1,190;3071,140;50,417;25,118;14,749;8,223;90,807;35,677;1,936;22,359;1,207;17,267;5698488,305;5;8
20240806134524_Y5_X5;16,575;356,270;0,183;832,530;0,7437;21,118;0,343;4,612;238,864;117,405;133,338;180,000;1,424;4090,222;53,746;23,541;18,938;7,951;89,908;36,696;2,341;23,725;1,108;18,664;5698488,305;5;8
20240806134524_Y5_X6;14,047;229,528;0,197;721,132;0,4901;17,824;-0,395;3,224;141,906;87,623;151,591;180,000;1,150;3033,852;43,176;13,585;22,970;8,113;86,946;29,553;2,488;19,540;0,699;15,957;5698488,305;5;8
