File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240820112110_Y4_X6;46,111;316,269;0,316;409,773;0,4347;67,562;2,023;5,560;231,013;85,256;345,510;0,000;1,181;2892,088;36,594;233,213;13,580;20,670;86,666;204,380;1,713;168,319;0,873;37,776;5698488,305;4;9
20240820112110_Y4_X11;61,959;457,746;0,604;513,036;1,120;75,148;1,368;3,795;318,740;139,005;504,052;180,000;1,867;1981,528;45,053;215,473;10,127;33,773;94,409;227,010;1,382;134,271;3,982;49,568;5698488,305;4;9
20240820112110_Y5_X2;128,182;349,704;0,279;410,718;0,3962;130,559;0,293;1,129;195,957;153,747;401,221;0,000;1,167;4368,825;59,668;432,138;10,322;43,497;94,087;267,837;1,795;159,015;0,561;118,183;5698488,305;4;9
20240820112110_Y5_X3;123,637;333,450;0,372;383,609;1,050;125,602;-0,179;1,093;151,086;182,364;338,466;0,000;1,791;2804,322;40,058;6,744;430,135;5,875;52,241;26,616;1,958;122,572;0,448;142,001;5698488,305;4;9
20240820112110_Y5_X4;32,356;327,468;0,445;356,716;0,3296;62,377;3,257;12,579;268,575;58,892;271,005;179,900;0,930;1810,391;31,329;210,670;19,069;15,189;84,987;253,898;2,154;26,986;14,379;13,782;5698488,305;4;9
20240820112110_Y6_X4;119,719;360,053;0,193;400,907;0,7518;129,294;0,729;1,623;230,639;129,415;332,378;149,200;1,437;3201,120;31,103;454,430;16,428;37,181;86,711;291,351;1,964;194,652;0,654;96,812;5698488,305;4;9
20240820112110_Y6_X5;125,561;403,737;0,549;363,723;0,6431;137,469;0,841;1,770;272,901;130,836;503,333;179,900;1,388;2513,934;23,902;515,235;18,946;33,734;86,203;311,188;1,969;215,229;0,540;96,109;5698488,305;4;9
20240820145951_Y1_X1;107,379;349,696;0,297;284,325;0,9615;112,781;0,385;1,344;199,039;150,658;415,266;180,000;1,788;1695,890;86,541;323,172;9,152;42,042;96,641;227,936;1,985;157,505;1,030;104,791;5698488,305;4;9
20240820145951_Y1_X2;78,669;386,911;0,216;742,959;1,735;91,053;-0,114;1,908;180,578;206,333;321,408;153,900;2,301;2705,650;240,136;32,029;57,813;12,490;90,175;149,562;10,658;109,382;1,425;86,125;5698488,305;4;9
20240820145951_Y2_X2;46,876;385,216;0,408;409,530;0,3284;75,380;2,499;9,061;297,042;88,174;342,635;180,000;1,004;1162,253;92,561;232,121;12,750;15,035;95,210;290,787;2,253;67,109;14,243;34,681;5698488,305;4;9
20240820145951_Y2_X3;125,761;447,715;0,445;446,620;0,6679;135,087;-0,494;1,514;179,175;268,540;518,873;90,000;1,423;1353,792;70,356;9,323;396,258;5,281;54,046;45,235;4,905;123,732;0,712;181,652;5698488,305;4;9
20240820145951_Y3_X3;134,728;455,405;0,515;445,596;0,3580;149,618;0,608;1,622;255,541;199,863;546,747;90,000;0,998;2485,265;188,080;371,564;19,372;32,695;98,748;301,017;3,836;218,837;0,621;133,751;5698488,305;4;9
20240820145951_Y6_X3;71,472;429,055;0,818;466,932;0,3236;99,544;1,355;4,442;295,627;133,428;459,057;90,000;0,936;1625,008;185,451;316,396;16,501;11,158;89,978;274,827;4,231;176,949;7,606;81,222;5698488,305;4;9
20240820145951_Y9_X3;78,704;439,553;0,381;183,214;0,3550;109,947;1,586;4,406;318,334;121,219;407,967;90,000;0,948;570,573;150,129;327,721;4,904;18,153;98,634;311,703;3,032;248,496;1,989;81,376;5698488,305;4;9
20240820145951_Y10_X2;53,056;404,513;0,510;184,679;0,2034;89,460;2,540;8,290;320,200;84,313;406,400;90,000;0,702;1180,545;83,917;393,734;7,931;12,004;96,888;314,094;1,893;66,775;20,397;30,865;5698488,305;4;9
20240820145951_Y10_X3;104,253;415,893;0,548;726,253;0,9495;124,565;-1,132;2,532;135,861;280,031;464,844;90,000;1,581;5837,470;104,978;8,899;423,479;4,647;74,873;55,775;7,631;94,329;0,792;194,624;5698488,305;4;9
20240820145951_Y11_X2;135,473;396,507;0,455;652,189;0,8361;137,765;0,105;1,112;215,214;181,293;533,899;90,000;1,539;5678,470;78,837;422,188;11,219;49,139;96,029;284,231;2,102;165,491;0,982;136,891;5698488,305;4;9
20240820145951_Y12_X2;77,358;315,485;0,366;616,581;0,8406;92,584;-0,974;2,267;125,538;189,946;400,445;90,000;1,514;5110,183;111,919;9,847;270,253;2,711;74,761;56,260;2,163;81,901;0,805;151,077;5698488,305;4;9
20240820145951_Y13_X2;52,331;270,120;0,436;480,052;0,3229;64,986;0,577;2,146;162,989;107,131;455,274;90,000;0,948;3119,509;118,518;107,280;18,023;22,695;82,564;130,544;2,080;104,684;1,172;66,144;5698488,305;4;9
