File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240802112914_Y6_X2;26,673;280,420;0,339;914,777;1,085;38,120;1,479;5,568;170,857;109,563;273,796;0,000;1,712;6482,091;62,875;98,919;19,064;15,035;89,485;116,563;2,550;56,336;3,519;26,685;5698488,305;6;9
20240802112914_Y6_X4;43,499;263,875;0,401;1078,918;1,394;48,705;-0,007;1,779;139,264;124,612;438,785;90,000;1,955;6933,942;128,521;26,562;25,696;16,152;95,588;83,862;3,326;60,156;1,125;50,426;5698488,305;6;9
20240802112914_Y6_X5;24,990;289,530;0,691;1006,279;1,253;33,533;1,073;5,231;159,116;130,414;318,716;90,000;1,849;6239,545;70,656;59,406;22,936;13,785;92,549;96,457;2,619;38,547;3,287;25,555;5698488,305;6;9
20240802112914_Y6_X6;32,256;210,923;0,462;631,758;0,2507;40,016;-0,755;2,706;85,427;125,496;490,004;90,000;0,819;514,817;80,561;16,032;69,880;5,414;79,332;47,094;6,905;37,316;0,929;38,252;5698488,305;6;9
20240802112914_Y6_X9;29,376;304,788;0,504;337,024;0,1039;38,870;0,222;3,811;130,616;174,172;534,997;90,000;0,493;314,835;81,693;56,913;36,636;13,400;86,746;94,571;4,401;47,431;2,701;31,854;5698488,305;6;9
20240802112914_Y6_X10;49,704;288,182;0,586;600,777;0,3653;57,111;-0,264;1,903;127,631;160,552;389,905;0,000;1,009;384,662;141,789;19,749;43,295;3,645;77,249;75,662;3,922;66,394;1,303;65,897;5698488,305;6;9
20240802112914_Y6_X11;51,849;290,091;0,416;698,385;0,3313;65,575;-1,125;2,998;109,742;180,350;420,410;0,000;0,999;509,541;91,762;17,893;164,299;4,728;76,187;52,210;15,402;45,837;0,999;56,842;5698488,305;6;9
20240802112914_Y6_X12;48,631;259,861;0,628;382,057;0,2732;56,268;0,244;1,953;131,527;128,333;541,096;0,000;0,862;276,668;129,977;51,787;23,820;23,503;93,005;114,181;4,205;78,783;1,402;53,669;5698488,305;6;9
20240802112914_Y7_X5;26,871;269,662;0,433;422,771;0,3589;38,287;1,461;5,653;160,807;108,855;289,096;90,000;0,967;1020,313;68,881;100,493;22,085;13,164;91,436;120,500;2,714;49,632;4,375;25,914;5698488,305;6;9
20240802112914_Y7_X6;45,126;355,099;0,465;603,087;0,2475;51,161;0,139;2,035;169,709;185,390;535,231;90,000;0,801;454,137;130,319;38,072;22,922;17,572;96,473;97,263;3,210;61,821;2,025;51,867;5698488,305;6;9
20240802112914_Y7_X7;37,216;305,881;0,353;798,150;0,4744;46,609;0,434;3,164;164,162;141,718;312,794;44,000;1,114;923,048;103,803;63,041;36,907;15,529;90,763;109,509;4,669;61,318;2,728;38,262;5698488,305;6;9
20240802112914_Y7_X8;39,800;341,659;0,393;701,040;0,3533;50,404;-0,893;3,104;115,907;225,752;416,490;90,000;0,962;870,282;102,478;17,017;88,563;4,935;80,227;57,884;8,873;46,355;1,041;47,074;5698488,305;6;9
20240802112914_Y7_X9;35,099;290,376;0,339;804,223;0,3602;43,859;0,651;3,526;150,765;139,611;252,367;180,000;1,061;799,400;107,299;74,526;28,509;10,761;94,763;118,606;3,176;49,856;3,836;37,132;5698488,305;6;9
20240802112914_Y7_X10;27,316;239,407;0,504;496,346;0,2424;36,727;0,972;4,798;145,858;93,549;292,131;14,300;0,815;387,476;77,677;66,029;23,560;12,466;88,957;113,546;3,380;41,099;3,525;28,345;5698488,305;6;9
20240802112914_Y7_X11;56,247;316,071;0,481;980,412;1,247;65,937;0,021;1,854;142,528;173,542;499,022;90,000;1,877;6444,452;171,580;30,022;29,162;16,314;91,101;113,453;5,773;83,115;1,241;66,310;5698488,305;6;9
20240802112914_Y7_X12;34,302;277,240;0,568;986,096;1,171;41,677;0,286;2,371;144,241;133,000;359,259;0,200;1,790;6324,322;107,938;38,484;21,711;15,057;93,536;87,351;3,298;58,824;1,520;39,637;5698488,305;6;9
20240802112914_Y8_X6;27,363;242,564;0,474;700,806;0,2278;33,703;0,411;2,970;130,916;111,647;512,386;90,000;0,759;778,822;98,644;39,329;13,531;8,579;95,259;73,372;2,604;42,365;2,126;31,685;5698488,305;6;9
20240802112914_Y8_X8;32,600;274,494;0,510;527,329;0,2546;40,328;0,256;2,512;126,908;147,586;544,559;90,000;0,813;429,865;99,760;41,929;25,730;13,729;90,503;82,015;3,159;58,698;1,489;39,421;5698488,305;6;9
20240802131712_Y1_X6;43,233;234,540;0,401;609,828;0,1586;51,447;0,023;1,954;110,526;124,014;445,429;90,000;0,626;1091,371;143,080;20,838;23,005;11,833;91,825;88,246;4,220;68,055;0,958;53,714;5698488,305;6;9
