File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20240731151213_Y5_X3;22,294;268,848;0,239;787,900;0,6980;26,902;-0,028;2,586;153,245;115,603;249,937;90,000;1,338;5701,159;83,584;20,353;19,639;5,033;93,815;49,845;2,779;32,179;1,097;25,561;5698488,305;2;8
20240731151213_Y5_X4;21,045;208,513;0,379;466,978;0,1571;26,334;-0,125;3,125;122,209;86,304;406,293;90,000;0,633;541,904;66,699;19,943;25,367;8,632;86,900;43,578;3,206;30,723;1,027;24,744;5698488,305;2;8
20240731151213_Y5_X5;18,086;189,472;0,426;429,792;0,1671;22,315;-0,656;2,983;74,970;114,502;451,792;90,000;0,637;2076,155;50,883;9,585;29,619;5,709;81,510;29,854;3,036;22,986;0,594;22,197;5698488,305;2;8
20240731155649_Y3_X7;8,949;164,427;0,390;991,269;1,121;11,239;-0,248;3,242;106,983;57,444;175,179;90,000;1,706;8253,612;28,620;8,939;12,433;8,039;88,324;19,407;1,405;12,836;0,462;10,285;5698488,305;2;8
20240731155649_Y4_X2;10,674;288,168;0,331;919,100;0,9677;13,543;-0,187;3,553;80,713;207,454;351,325;90,000;1,580;7794,375;34,317;11,836;15,950;9,448;90,346;25,003;1,647;15,900;0,598;11,896;5698488,305;2;8
20240731155649_Y4_X4;9,317;174,204;0,307;1000,462;1,137;12,016;-0,276;3,888;79,398;94,807;124,350;10,000;1,723;8104,637;27,984;11,280;15,296;9,067;86,941;21,042;1,636;13,084;0,568;10,404;5698488,305;2;8
20240731155649_Y4_X5;8,418;235,271;0,303;765,925;0,6717;10,787;-0,317;3,640;87,821;147,450;101,944;10,200;1,305;6617,172;25,503;9,657;13,826;8,950;87,281;18,795;1,462;11,875;0,489;9,418;5698488,305;2;8
20240731155649_Y4_X6;8,754;170,168;0,438;911,009;0,9408;11,313;0,118;4,858;117,370;52,798;105,532;168,400;1,556;7486,223;26,881;11,944;12,413;9,241;87,696;20,344;1,411;12,551;0,598;9,782;5698488,305;2;8
20240731155649_Y4_X7;9,666;245,932;0,204;878,015;0,8805;12,234;-0,413;3,308;136,100;109,833;150,138;0,100;1,504;7467,051;28,752;9,226;15,460;8,172;85,297;19,876;1,681;13,309;0,474;11,223;5698488,305;2;8
20240731155649_Y5_X2;12,392;171,918;0,315;576,171;0,3642;15,173;-0,237;2,710;97,889;74,029;341,812;90,000;0,962;4587,802;41,747;9,697;15,196;6,365;89,756;25,411;1,757;17,762;0,535;14,503;5698488,305;2;8
20240731155649_Y5_X3;10,752;141,597;0,484;938,903;0,9890;13,451;-0,225;3,077;72,325;69,272;292,678;7,200;1,598;7524,214;33,830;11,068;14,503;8,062;87,569;23,530;1,644;15,338;0,567;12,521;5698488,305;2;8
