File name;Sa;Sz;Str;Spc;Sdr;Sq;Ssk;Sku;Sp;Sv;Sal;Std;Sdq;Spd;Sk;Spk;Svk;Smr1;Smr2;Sxp;Vvv;Vvc;Vmp;Vmc;Area size;Class_1;Class_2
20241011132444_Y8_X9;40,565;231,177;0,821;402,143;0,2541;47,633;-0,255;2,002;105,470;125,707;609,133;0,200;0,794;3047,747;139,477;14,240;30,978;1,223;87,025;67,808;4,916;55,860;0,749;50,404;5698488,305;11;11
20241011132444_Y9_X9;33,392;237,764;0,354;448,917;0,3712;44,951;1,595;4,511;164,571;73,193;381,973;0,000;0,993;3990,143;46,584;122,127;11,232;24,280;94,366;137,034;1,354;86,095;2,450;29,708;5698488,305;11;11
20241011134316_Y2_X8;50,181;316,933;0,238;805,880;1,059;61,247;0,707;2,665;220,005;96,928;331,392;0,000;1,788;2042,736;152,163;65,190;5,396;20,940;99,713;144,991;1,914;90,661;2,822;59,595;5698488,305;11;11
20241011134316_Y3_X6;133,552;405,953;0,300;484,859;1,002;136,862;-0,036;1,169;224,135;181,818;429,718;0,000;1,856;5554,998;63,209;437,603;11,008;53,876;95,050;113,118;1,867;161,176;1,941;144,414;5698488,305;11;11
20241011134316_Y3_X7;63,509;303,366;0,240;450,414;0,5352;83,877;1,656;3,862;222,614;80,752;331,652;0,000;1,246;4705,470;27,195;377,054;14,608;18,831;82,972;220,945;1,599;178,815;0,551;46,808;5698488,305;11;11
20241011134316_Y3_X8;9,093;111,289;0,194;373,301;0,1570;11,573;-0,153;3,438;66,649;44,640;270,860;0,000;0,630;2949,251;27,438;14,666;13,410;6,089;85,076;20,559;1,519;11,642;0,625;10,526;5698488,305;11;11
20241011134316_Y3_X9;12,018;98,278;0,166;409,353;0,1298;15,397;0,775;3,338;58,779;39,500;229,564;180,000;0,564;1858,584;35,077;23,492;7,948;16,094;94,597;39,847;0,962;22,469;0,976;13,535;5698488,305;11;11
20241011134316_Y3_X10;20,631;240,305;0,251;415,066;0,1521;26,025;1,149;6,313;188,272;52,033;347,875;180,000;0,678;349,133;64,469;36,781;7,707;13,322;97,429;62,180;1,349;34,020;1,819;23,014;5698488,305;11;11
20241011134316_Y4_X1;95,280;464,823;0,738;630,198;1,827;133,855;-1,945;4,872;111,257;353,566;352,503;0,000;2,286;6367,766;38,204;9,465;640,270;6,956;83,438;24,148;53,754;17,236;0,511;14,689;5698488,305;11;11
20241011134316_Y4_X2;126,632;491,520;0,428;537,075;1,664;158,038;-1,337;2,953;150,977;340,543;472,752;0,000;2,245;4575,490;93,376;6,430;508,839;1,957;72,458;45,394;3,933;110,045;0,605;289,328;5698488,305;11;11
